auteur_edifice,personne_liee_a_edifice,id_monument_historique
Dewarlez (maître de l'oeuvre),,26978
,,41102
,,41098
Destombes Paul (architecte);Cogghe Rémy (peintre),Cogghe Rémy (habitant célèbre),41103
Demeule (peintre-verrier);Sagot (peintre-verrier),,41100
Béthune Jean-Baptiste (architecte),,41244
Aumont Georges (architecte paysagiste);Auguste Dupire-Deschamps (architecte),Catteau Pierre (habitant célèbre),41107
,,41092
,,26982
,,26981
,,26983
,,41217
,,26984
,,26986
,,26985
,,26987
,,26988
,,26989
,,26991
,,26993
,,26990
,,26992
SZEKELY Pierre (sculpteur);GUISLAIN Claude (architecte);Communauté carmélite (maître d'ouvrage),,41170
,,27114
Léonard J. (peintre),,26994
,,26995
,,26996
,,26997
,,26998
Mouette Henri (architecte);Szekely Pierre (sculpteur);Metzre B. (ingénieur),,41161
,,26999
,,27001
,,27000
,,27002
,,27003
,,27004
Castiau Paul (ingénieur),,41222
,,41231
Haussaire (maître verrier);Patteyn (ébéniste),,27005
,,27008
,,27006
Cockenpot Omer (architecte);Van Moë Adolphe (architecte);Bertrand François (artisan verrier),,27007
,,27011
,,27012
,,27010
,,27009
,,27014
,,27013
,,41272
,,41278
,,27015
,,27016
,,27018
,,27020
,,27017
,,27019
,,27021
,,27022
Bonnier Louis (architecte),,41171
,,27023
,,27024
,,41200
Dunnett Sydney (architecte),,27027
,,41178
Maillard Jean-Baptiste (architecte);Maillard Henri (architecte);Clamagirand Jules (sculpteur),,41279
Prouvé Jean (architecte),,36642
,,41183
Thibeau Ernest (architecte),,41120
,,27028
,,41176
Dupire (maître de l'oeuvre);Rozan (maître de l'oeuvre),,27030
Dewarlez (maître de l'oeuvre);Maillard (maître de l'oeuvre),,27025
Bontinck Géo (architecte);Gruber Jacques (peintre-verrier),,41152
Forest Marcel (architecte),Lepoutre Auguste (commanditaire),41143
,,41181
,,41180
,,41182
,,41177
Leroy (maître de l'oeuvre);Croin (maître de l'oeuvre),,27026
,,41179
Monestès Edouard (architecte);Brasseur Lucien (sculpteur),,41221
Maillard (maître de l'oeuvre),,27029
Maillard Jean-Baptiste (architecte),,41276
,,27033
,,41285
Danis Alphonse (architecte),Falleur Alphonse (industriel),41280
,,27034
,,27036
,,27037
,,27039
,,27031
,,27038
,,27107
Grigny Alexandre Charles (architecte);Boulanger Charles (sculpteur);Hiolle Ernest Eugène (sculpteur);Auvray Louis (sculpteur);Lévêque Charles (peintre-verrier),,41085
,,27045
Batigny Jules (architecte);Vergnaud Jean (architecte);Marlière Robert (architecte);Guislain Paul (architecte);Carpeaux Jean-Baptiste (sculpteur),,41153
,,27046
,,27047
,,27048
,,27058
,,27049
,,27041
,,27059
,,27050
,,27035
,,27051
,,27052
,,27053
,,27040
,,27054
Haussaire Ernest (peintre-verrier);Membré Alfred (peintre),,27044
,,27055
Dusart Paul (architecte);Malaquin E. (ingénieur),,41255
,,27060
,,27057
,,27042
,,27056
,,27043
,,27061
Cobergher Wenceslas (maître de l'oeuvre),,27032
Dusart Paul (architecte);Prévôt Henri (sculpteur);Fournier Alexandre (sculpteur);Bochart Jules-Henri (sculpteur);Lemaire Edmond (sculpteur);Jonas Lucien (peintre);Brasseur Lucien (sculpteur),,41286
,,27062
,,27064
,,27063
,,27065
,,27104
GILLET Guillaume (architecte);LOURDIN Gilbert (ingénieur);Association diocésaine (maître d'ouvrage),,41172
,,41209
,,27115
,,41233
,,41232
,,41220
,,41122
,,41121
Haussaire Ernest (peintre-verrier),,27072
Granet André (architecte),,41145
,,41210
,,27073
,,27075
,,27074
,,41203
,,41202
Bourgeois Charles (architecte);Delebart Abbé (mécène);David Charles et Lesage (peintre-verrier);Atelier Duthoit;et Rouland (peintre-verrier);Fourmaintraux-Delassus Charles (céramiste),,41195
,,41234
,,41245
Cordonnier Louis-Marie (architecte);Cordonnier Louis-Stanislas (architecte),,41236
,,41235
,,27076
,,27077
,,27078
,,27079
,,27081
,,27080
,,27082
,,27083
Koch Louis (peintre-verrier),,41211
,,27084
,,27085
,,32333
,,32334
,,32336
,,32335
,,32337
,,32339
,,32338
Duchêne Achille (architecte paysagiste);Duchêne Henri (architecte paysagiste),,32834
,,32340
,,32341
,,32342
,,32343
,,32344
,,41339
,,32345
,,32346
,,32347
,,32348
,,32349
,,32351
,,32350
,,32819
,,32353
,,32352
,,32354
,,32355
,,32357
,,32356
,,36710
,,32358
,,32359
,,32362
,,32364
,,32369
,,32373
,,32365
,,32368
,,32367
,,32376
,,32835
,,32366
Maillart Norbert-Auguste (architecte),,41378
,,41290
Gréber Charles (céramiste);Thorel Maurice (architecte),,32370
,,32363
,,41289
,,32371
,,32372
Delefortrie Victor (architecte);Delefortrie Paul (architecte);Athanase frère (peintre);Lévêque atelier (vitrail);Lardeur Raphaël (peintre-verrier),,41384
,,41385
Delefortrie Paul (architecte),,41388
,,32361
,,32375
,,32374
,,32360
,,32377
,,41352
,,32378
,,32379
,,32380
,,32381
,,32382
,,32383
,,32385
,,32384
,,32386
,,32387
Lévêque (peintre-verrier);Deligny;abbé (verrier),,41299
,,32388
,,41386
,,32389
,,41329
,,41330
,,41300
,,41291
,,32390
,,32391
,,41350
,,32393
,,32392
Tiercinier Eugène (architecte),,41368
,,32395
,,32396
,,32394
,,32397
,,32398
,,32399
,,32400
,,32401
,,32402
,,32403
,,41319
,,32404
,,32405
,,32407
,,32406
,,32408
,,36209
,Bayard Hippolyte (habitant célèbre),41331
,,32409
,,32410
,,32411
,,32413
,,32412
,,32414
,,41361
,,32415
,,32416
,,32419
,,32418
,,32417
,,32420
,,32421
,,32423
,,32422
,,41365
,,32424
,,32425
,,32426
,,32428
,,32427
,,32429
,,32430
,,32431
,,41301
,,41292
,,32433
,,32434
,,32435
,,32432
,,32440
,,32437
Bullant Jean (architecte);Daumet Honoré (architecte);Mansart (architecte);Le Nôtre André (jardinier),,32436
Daumet Henri (architecte);Saint-Ange (architecte);Girault (architecte),,36711
Hardouin Mansart Jules (maître de l'oeuvre);Manse Jacques de (maître de l'oeuvre),,32439
Aubert Jean (maître de l'oeuvre),,32820
,,32438
,,32441
,,41320
,,32444
,,41387
,,32445
,,32446
"Ansart Gérard (mosaïste);Ansart Pierre (architecte, décorateur)",,41345
,,32447
,,32449
,,32448
Mennechet de Barival Alphonse (maître d'oeuvre),,41362
,,32451
,,32450
,,32452
,,32454
,,32453
,,41359
,,32455
,,32458
,,32460
,,32461
,,32456
,,32457
Daboval Lucien (architecte),,41381
,,41302
,,32459
,,32462
,,32465
,,32843
,,32477
,,32471
,,32493
,,32468
,,32469
,,32470
,,32491
,,41371
Gabriel Jacques-Ange;ou;Gabriel Ange-Jacques (architecte);LE Dreux de la Chatre Louis (architecte);Berthault Louis-Martin (architecte paysagiste),,32489
Magès (architecte);Binet-Valmer Jean (architecte);Brandt Edgar (architecte),,41314
,,32484
,,32475
,,41389
,,41390
,,41391
,,41392
,,32472
,,32466
,,32481
,,32492
,,32482
,,32478
,,32479
,,32490
,,32464
,,41396
,,41395
,,41394
,,32474
,,32486
,,32485
,,32487
,,32483
,,41393
,,32480
,,32476
Dupuy-Delaroche Amédée (peintre);Weil Moïse (architecte),,32473
Thornton Shiells Robert (architecte);George Alfred (sculpteur);Guérin (sculpteur),,41382
,,32488
,,32463
Sauvage Henri (architecte);Gentil et Bourdet (céramiste),,32494
,,32467
Mariage Victor (décorateur),,41325
,,32496
Perchère René (architecte paysagiste),,32495
,,32497
,,32498
,,32499
,,41303
,,32500
,,32501
,,32502
,,41340
,,41332
Dubois Victor (architecte);Boichard (sculpteur);Thierry (sculpteur),,32503
,,32504
,,41333
,,32507
,,32506
,,32505
,,32509
,,32518
,,32512
,,32510
,,32511
,,32513
,,32514
,,41321
,,32515
,,32516
,,32517
,,32508
,,41338
,,32519
,,32520
,,36705
,,32521
,,32522
,,41366
,,32523
,,32524
,,32525
Edeline Henri (marbrier),,41293
,,32526
,,32527
,,32528
,,32529
,,41347
,,41346
Pissarro Camille (peintre);Besnard Jean-Alfred (architecte),,41304
,,32530
,,32531
,,32532
,,32535
,,32534
,,32536
,,32537
,,32539
,,32538
,,35747
,,32540
,,32541
,,32542
,,32543
,,32544
,,32545
,,41313
,"Maintenon Françoise d'Aubigné, marquise de (personnage célèbre);Soult Nicolas Jean de Dieu, maréchal (personnage célèbre)",32546
,,41326
,,32547
,,32548
,,32549
,,32551
,,32550
,,41305
,,41315
,,32552
,,32443
,,32553
,,32554
,,32555
,,32556
Langlais Félix (architecte),,41312
,,32558
,,32557
,,41322
Leprince Nicolas (peintre-verrier),,41294
,,41373
"Ansart Pierre (architecte);Ansart Gérard (décorateur);Gaudin Jean (mosaïste, peintre-verrier)",,41316
,,32559
,,32560
,,41317
,,32837
,,36210
,,32561
,,35748
,,32562
,,32563
,,32564
,,32565
,,32566
,,32567
,,32568
,,41341
,,32569
,,32570
,,32571
,,32572
,,41318
,,32442
,,41363
,,32573
,,32574
,,32575
,,32576
,,32577
,,32578
,,32579
,,32580
,,41349
,,41334
,,41379
,,32581
,,32584
,,32585
,,32583
,,32582
,,32586
,,32588
,,32589
,,41311
Bernard Henri (architecte);Colboc Henri (architecte),Langlois Hector (abbé),41376
,,32590
,,32591
,,32593
,,32592
,,32594
,,32595
,,36211
,,32596
,,41353
,,32597
,,32598
,,32599
,,32600
,,32601
,,32602
,,41380
,,32603
,,32604
,,32605
,,32607
,,32608
,,32821
,,32609
,,41377
,,41374
,,32610
,,32611
,"Bonaparte Napoléon (personnage célèbre);Buffon Georges Louis Leclerc, naturaliste (personnage célèbre);Corot Jean-Baptiste Camille, peintre (personnage célèbre);Chopin Frédéric, compositeur (personage célèbre);Byron George Gordon Noël, poète (personnage célèbre);Watteau Antoine, peintre (personnage célèbre)",41343
,,32613
,,32612
,,41348
Destailleur Hippolyte (architecte),,41360
,,32614
,,41335
,,32615
Bordez Fidélie (architecte);Gréber Charles (céramiste),,32833
,,41310
,,32616
,,32617
,,32618
,,32622
,,32619
,,32620
,,32621
,,32623
,,32624
,,32625
,,32626
,,32627
,,32628
,,32629
,,32630
,,32631
,,32632
,,32838
,,32633
,,32634
,,32635
,,32636
,,32640
,,32637
,,41296
,,32638
Pinchon Emile (sculpteur);Largeteau (peintre);Hoffmann (peintre);Beaupuy (peintre);Guyenot (peintre);Pinchon Porphyre (peintre),,41306
,,32639
,,32642
,,32641
,,41354
,,32643
Le Nôtre André (jardinier),,32826
,,32644
,,32645
,,32822
,,32647
,,32648
,,32646
,,32650
,,32649
,,32827
,,32651
,,32652
,,32654
Lecoeur (maître de l'oeuvre),,32655
Redont Edouard (architecte paysagiste),"Clément-Bayard Adolphe, industriel (commanditaire)",41344
Viollet-le-Duc Eugène-Emmanuel (architecte),,32653
,,32656
,,32657
,,32658
,,32659
,,32660
,,32662
Mahieu Abel (maître de l'oeuvre),,32661
,,32663
,,32664
,,32665
,,32667
,,32666
,,41327
,,32669
,,41298
,,32668
,,36712
Derôme (ingénieur),,41369
,,41309
,,32670
,Mangin général (personnage célèbre),32671
,,32672
,,32673
,,32674
,,32675
,"La Bédoyère Charles Angélique François Huchet, comte de (habitant célèbre)",32676
,,32677
,,32678
,,32679
,,32680
,,32681
,,32682
,,32683
,,36212
,,32684
,,41367
,,32685
,,32839
,,32686
,,32688
,,32687
,,32689
,,32690
,,35749
,,32691
,,41355
,,32692
,,32693
,,32828
,,32694
,,32695
,,32698
,,32696
,,32697
,,32699
,,32840
,,32700
,,32701
,,41356
,,32702
,,32703
,,32704
,,32823
,,32705
,,32829
,,32706
,,32708
,,32707
,,32725
,,32724
,,32709
,,32711
,,32710
,,32712
,,32713
,,32714
,,41351
,,32715
,,32716
,,32718
,,32717
,,32719
,,32720
,,32721
,,32841
,,32722
,,32723
,,32830
,,32726
,,32728
,,32729
,,36213
,,32746
,,32751
,,32734
,,32727
Le Nôtre André (jardinier),,32732
,,32730
,,32747
,,32733
,,32743
,,41383
,,32738
,,32748
,,32749
,,32739
,,32744
,,32740
Umbdenstock Gustave (architecte);Cassan Urbain (architecte);Lerolle (ferronnier),,41323
,,32741
,,41328
,,32755
,,32745
,,32753
,,32750
,,32742
,,32737
,,32752
,,32735
,,32731
,,32736
,,32754
,,41295
,,32756
,,32757
,,41324
,,32758
,,32759
,,32760
,,32761
,,32762
,,41297
,,32763
,,32764
,,32765
,,41375
,,32766
,,41308
,,32767
,,32768
,,32769
,,32770
,,32772
,,32776
,,32773
,,32775
,,32771
,,32774
,,41337
,,32777
,,32778
,,32780
,,32779
,,32781
,,32782
,,32783
,,32784
,,41307
,,35750
,,41370
,,32785
,,32831
,,32787
,,32786
,,32788
,,32789
,,32824
,,32791
,,36713
,,32790
,Cocquerel Pierre (commanditaire),41357
,,41358
,,32792
,,32793
Ansart Gérard (peintre-verrier),,32794
,,32795
,,32796
,,32797
,,32798
,,32800
,,32799
,,32801
,,32802
Grisart (architecte),,41372
Grisart (architecte),,36214
,,32804
,,32803
,,32805
,,32806
,,32807
,,32808
,,32809
,,32810
,,32811
,,32814
,,32815
,,32816
,,32812
,,32813
,,32832
,,32842
,,32817
,,41364
,,32818
,,32587
,,29358
Delarue (architecte),,29364
Windsor (fabricant);Meunier et Cie (fabricant),Prout M. (commanditaire),36662
Delorme (architecte),,29360
,,29363
,,29378
,,41436
,,29365
,,29362
,,29373
,,29366
,,29367
,,41429
,,29359
,,29375
,,29368
,,29369
,,29370
,,29356
,,29376
Facchina (mosaïste);Barillet André (peintre);Hédin (architecte);Lheureux Pierre (architecte),,41428
,,29371
,,29593
,,29377
,,29374
Dedaux (architecte),,41438
,,41439
Mesnil (maître de l'oeuvre),,29372
,,29355
,,29357
,,29361
Ruprich-Robert (architecte),,29379
,,29381
,,29385
,,29384
,,29382
,,41420
,,29393
,,29392
,,29390
,,29388
,,29389
,,29394
,,29387
,,29380
,,29391
,,29386
,,29383
,Hardy Pierre (commanditaire);Ferodo (commanditaire),36663
Chifflet Louis (peintre);Ruprich-Robert Victor (architecte);Amiard (architecte),,41430
,Mouchel Pierre-Jean-Félix (commanditaire),29395
,"Montgomery Gabriel de Lorges, comte de (personnage célèbre)",29396
,,29397
,,29398
,,41406
,,41431
Gabriel Jacques (maître de l'oeuvre),,29400
,,29401
,,29594
,,35421
,,29403
,,29597
,,29404
,,29407
,,29606
,,29405
,,29406
,,29408
,,29409
,,29410
,,29411
,,29413
Snyders François (peintre),,29412
,,29415
Duvant (fabricant),,36664
,,29417
,,29418
,,29419
,,29420
,,41409
,,29610
,,29421
,,41440
,,29422
,,29423
,,29598
,Corday Anne-Marie Charlotte de (habitant célèbre),29424
,,29426
,,29428
,,29427
Tessier (architecte);Barillet (peintre-verrier),,29429
,,29608
,,29432
,,29434
,,29435
,,29436
,,29440
,,41405
,,41425
,,29442
,,35422
Bourgeois (architecte),,41432
,,41399
,,29446
,,29444
,,29445
"GUILBERT Albert (architecte);FABRE (entrepreneur);GAUDIN Jean (mosaïste, peintre-verrier)",,35423
,,29448
,,29449
,,29450
,,29451
,,29453
Nicolas (architecte);Duchêne Achille (architecte paysagiste);Duchêne Henri (architecte paysagiste),,41437
,,29454
,,29455
,,41400
,,29456
Storez (architecte),,41397
Liger François (architecte);Prempain (architecte);Facchina (mosaïste);Lorin (peintre-verrier),,29457
Pignard Louis (architecte);Beaume Emile (peintre);Barillet Louis (peintre-verrier),,41427
,,29458
,,29459
,,29460
,,29461
,,29462
,,29464
,,29465
,,29466
,,29467
,,29469
,,29468
,,29472
,,29474
,,29473
Sanson Paul-Ernest (architecte);Poittier Jean-Claude (architecte paysagiste);André René-Edouard (architecte paysagiste),,41411
,,29475
,,29476
,,29603
,,29477
,,29348
,,29349
,,29347
,Adam Pierre (commanditaire);Ventillard Victor (commanditaire);Charpentier F. (commanditaire),29354
Ingrand Max (maître de l'oeuvre);Lambert-Rucki Jean (sculpteur);Cornet Paul (maître de l'oeuvre);Yencesse Hubert (maître de l'oeuvre);Belmondo Paul (maître de l'oeuvre);Martin Raymond (maître de l'oeuvre),,29350
,,29352
,,29351
,,29353
,,29478
,,29479
,,29481
,,29480
,,29611
,,29482
,,29483
,,29485
,,29484
,,29486
,,29490
,,29491
,,29492
,,29493
Chaussemiche François-Benjamin (architecte),,35424
Dedaux (architecte),,29494
Caillet Ferdinand-Louis (ingénieur),,41424
,,41412
,,29495
,,29496
,Degas Edgar (habitant célèbre),41441
,,29595
,,35425
,,29499
,,29498
,,41398
,,29502
,,29503
,,29504
,"Chartier Emile, dit : Alain (habitant célèbre)",36667
,,29508
,,29509
,,29510
,,41402
,,29507
,,29506
,Henri IV (personnage célèbre),29511
,,29500
,,29501
,,29512
,,29505
,,29513
,,36668
Dedaux Dominique (architecte);Chifflet Louis (peintre);Barillet Antoine (peintre),,41433
,,29514
,,29515
,,29518
,,29517
,,36198
,,41403
,,29519
,,29520
,,29596
,,29521
,,29522
,,29524
,,29523
,,36669
,,29525
,,29526
,,29527
,,29528
,,41443
,,29531
,,36199
Ruprich-Robert Victor (architecte),,41442
,,29532
,,29535
,,29534
,,36201
,,29533
,,36200
,,41417
,,29609
,,29536
,,29537
,,29604
,,29538
,,29539
,,29540
,,29541
,,29542
,,41415
Renard Mary (peintre);Thurin René (peintre);Masson Bénédict (peintre);Harpignies Henri (peintre);Foreau Louis-Henri (peintre);Paly (peintre);Gardon (peintre),,41414
,,29544
,,29543
,,29545
,,29546
,,29547
,,41418
,,29548
Ruprich-Robert (architecte),Breuil Henri abbé (personnage célèbre),29614
,,29550
,,29549
,,29551
,,29553
,,41407
,,29554
,,29555
,,29557
,,29615
,,29558
,,41426
,,29559
,,29560
,Bohin Benjamin (commanditaire);Bouilland Frères (commanditaire),36672
,,29561
,,29563
,,29564
,,29565
,,29567
,,29568
,,29569
Dedaux (maître de l'oeuvre),,29570
Ruprich-Robert Victor (architecte),,29566
Ruprich-Robert Victor (architecte);Le-Harivel-Durocher (sculpteur);Maréchal (peintre-verrier);Champigneulle (peintre-verrier),,41434
,,29572
,,36202
,,29571
,Martin du Gard Roger (habitant célèbre),29574
Lods Marcel (architecte),,41416
,Guillaumet Michel-Martin (commanditaire),36673
,,29575
,,29576
,,29577
,,29578
,,29579
,Leroy (commanditaire),29580
,,29581
,,29582
,,29583
,,29605
,,29584
Varé (architecte paysagiste),,36674
Coypel (architecte);Mezen (architecte),,36203
,,29585
,,29586
,,29587
,,36675
,,29588
,,29590
,Vauquelin de la Fresnaye Jean (habitant célèbre),29591
Chaîne Henri (architecte),,41422
,,27116
,,41590
Blondat Maximilien dit Max (architecte);Cordonnier Louis-Marie (architecte),,41597
Vauban (ingénieur),,27151
,,27117
,,27616
,,27122
,,27123
,,27129
Blocq Jean du (maître de l'oeuvre),,27121
Méroguel (maître de l'oeuvre),,27127
Vauban Sébastien Le Prestre de;marquis (ingénieur militaire),,41490
,,41473
,,27130
,,27131
,,27132
,,27125
,,27118
Vauban Sébastien Le Prestre de;marquis (ingénieur militaire),,27617
Mayeur L. (architecte),,41492
,,27126
,,27124
,,27134
,,27135
,,27133
,,27120
,,27128
,,27119
Normand Clovis (architecte),,27136
,,27138
,,27137
,,27139
,,27140
Bonnier Louis (architecte),,41480
,,27141
,,41591
,,27142
,,27143
,,27144
,,41494
Cortone Dominique de (architecte),,36643
Clark Edwin (ingénieur);Bertin (ingénieur),,41575
,,27149
,,27163
,,36645
Vauban Sébastien Le Prestre de;marquis (ingénieur militaire),,27170
Vauban Sébastien Le Prestre de;marquis (ingénieur militaire),,27168
,,27172
,,27173
,,27174
,,27175
,,27154
,,27176
,,41565
,,27177
,,36644
,,41507
,,27178
,,27156
,,27159
,,27190
,,27191
,,27192
,,27193
,,27194
,,27195
,,27196
,,27197
,,27198
,,27199
,,27180
,,27200
,,27201
,,27202
,,27203
,,27204
,,27205
,,27206
,,27207
,,27181
,,27182
,,27208
,,27209
,,27210
,,27211
,,27213
,,27214
,,27215
,,27184
,,27217
,,27218
,,27219
,,27220
,,27221
,,27222
,,27223
,,27224
,,27225
,,27226
,,27185
,,27227
,,27228
,,27229
,,27230
,,27231
,,27232
,,27233
,,27234
,,27235
,,27236
,,27186
,,27238
,,27239
,,27240
,,27241
,,27242
,,27187
,,27243
,,27244
,,27245
,,27246
,,27188
,,27189
,,27247
,,27251
,,27248
,,27250
,,27164
,,27161
,,27252
,,27254
,,27255
,,27169
,,41579
,,27256
,,27257
,,27265
,,27266
,,27267
,,27268
,,27269
,,27270
,,27271
,,27272
,,27258
,,27273
,,27274
,,27275
,,27276
,,27277
,,27278
,,27279
,,27280
,,27281
,,27282
,,27283
,,27284
,,27285
,,27286
,,27287
,,27288
,,27289
,,27290
,,27291
,,27259
,,27292
,,27293
,,27294
,,27295
,,27260
,,27296
,,27297
,,27298
,,27299
,,27300
,,27301
,,27261
,,27302
,,27303
,,27304
,,27305
,,27306
,,27262
,,27307
,,27308
,,27309
,,27263
,,27264
Bourgois (maître de l'oeuvre),,27153
,,27160
,,27310
,,36646
,,27311
,,27312
,,27155
,,27152
,,27313
,,27314
,,27315
,,27323
,,27324
,,27325
,,27326
,,27327
,,27328
,,27329
,,27330
,,27331
,,27332
,,27333
,,27334
,,27335
,,27336
,,27337
,,27338
,,27316
,,27339
,,27317
,,27318
,,27319
,,27320
,,27321
,,27322
,,27166
Gillet (architecte);Dilly (peintre);Callot (peintre),,27171
,,27340
,,27341
,,27350
,,27351
,,27352
,,27353
,,27354
,,27355
,,27356
,,27357
,,27358
,,27342
,,27359
,,27360
,,27343
,,27344
,,27345
,,27346
,,27347
,,27348
,,27349
Carré Alcide-Jules-Joseph (architecte),,41542
,,27212
,,27216
,,27237
,,27249
,,27146
,,27157
,,27179
,,27183
,,27145
,,27253
,,27147
,,27150
,,27158
,,27162
,,27165
,,27148
,,27167
,,27624
,,27361
Fournier Charles (architecte),,41513
Desruelles Félix (sculpteur),,41514
,,27362
,,41566
Rogers John (ingénieur),,27363
Colladant Alexandre (architecte);Colladant-d'Andréis Geneviève;(peintre),,41503
Popesco Georges (architecte);Lacoste André (architecte),,41545
,,27364
